"10065646,Pittsburgh,PA,40.42,-79.98"
"14662936,Pittsburgh,PA,40.44,-79.95"
"129655832,Pittsburgh,PA,40.45,-79.99"
"8544889,Irwin,PA,40.33,-79.72"
"77270402,Pittsburgh,PA,40.5,-80.07"
"187565843,Pittsburgh,PA,40.45,-79.99"
"60868092,Pittsburgh,PA,40.45,-79.93"
"80875042,Pittsburgh,PA,40.44,-80.07"
"127042882,Pittsburgh,PA,40.47,-79.95"
"10033100,Pittsburgh,PA,40.44,-79.96"
"190087196,Finleyville,PA,40.26,-80.01"
"9259457,Pittsburgh,PA,40.43,-79.92"
"50339292,Pittsburgh,PA,40.45,-79.93"
"182621585,Canonsburg,PA,40.27,-80.15"
"176842802,New York,NY,40.75,-74"
"7972348,Pittsburgh,PA,40.4,-79.93"
"157066842,Belle Vernon,PA,40.12,-79.84"
"130442382,Pittsburgh,PA,40.47,-79.95"
"3925274,Pittsburgh,PA,40.45,-80.14"
"59873342,New Alexandria,PA,40.41,-79.38"
"128023842,Pittsburgh,PA,40.44,-79.95"
"70794352,Pittsburgh,PA,40.45,-79.99"
"189013196,Pittsburgh,PA,40.46,-79.9"
"191136992,Pittsburgh,PA,40.53,-79.88"
"13569325,Pittsburgh,PA,40.45,-79.99"
"183345486,Pittsburgh,PA,40.47,-80.02"
"99618162,Pittsburgh,PA,40.43,-79.89"
"11470276,Pittsburgh,PA,40.37,-80.02"
"14344080,Pittsburgh,PA,40.43,-79.89"
"14139600,Pittsburgh,PA,40.45,-79.99"
"148995022,Glen Dale,WV,39.96,-80.74"
"44576032,Pittsburgh,PA,40.47,-80.02"
"3823597,Washington,DC,38.91,-77.04"
"13842976,Pittsburgh,PA,40.44,-79.95"
"31624292,Pittsburgh,PA,40.47,-79.95"
"4390879,Pittsburgh,PA,40.36,-80.06"
"183035733,Pittsburgh,PA,40.43,-80.05"
"12913876,Pittsburgh,PA,40.45,-79.99"
"187969018,Pittsburgh,PA,40.5,-79.91"
"4131360,Glenshaw,PA,40.52,-79.95"
"54386502,Pittsburgh,PA,40.38,-80.07"
"158229022,Pittsburgh,PA,40.43,-79.92"
"12346175,Pittsburgh,PA,40.4,-80.04"
"8215729,Pittsburgh,PA,40.4,-79.93"
"183955698,Greensburg,PA,40.3,-79.54"
"2335432,Pittsburgh,PA,40.44,-80.07"
